Id,WnvPresent
602,0.00856567081817
603,0.00766821344871
604,0.0121622670539
605,0.00875177780961
606,0.0123517778096
607,0.00766821344871
608,0.0123517778096
609,0.0296332175065
610,0.00759713855089
611,0.00667870269295
612,0.0127727562981
613,0.00876226705385
614,0.0129622670539
615,0.00667870269295
616,0.0129622670539
617,0.0288047371482
618,0.00703909552786
619,0.00849968118143
620,0.0135652544282
621,0.00915476518396
622,0.0139442759397
623,0.00849968118143
624,0.0139442759397
625,0.0301297853173
626,0.00858664930665
627,0.00807870269295
628,0.0133442759397
629,0.00993378669548
630,0.0137232974512
631,0.00807870269295
632,0.0137232974512
633,0.0317484139228
634,0.00803909552786
635,0.00921985984987
636,0.0137652544282
637,0.00975476518396
638,0.0141442759397
639,0.00921985984987
640,0.0141442759397
641,0.0300728246006
642,0.00936567081817
643,0.00846821344871
644,0.0131337866955
645,0.0101232974512
646,0.013512808207
647,0.00846821344871
648,0.013512808207
649,0.0272545141346
650,0.00677707880944
651,0.00691017042567
652,0.0122042240308
653,0.00720422403082
654,0.0122042240308
655,0.00691017042567
656,0.0122042240308
657,0.0281066422162
658,0.0072495847721
659,0.00811017042567
660,0.0136042240308
661,0.00880422403082
662,0.0137937347866
663,0.00811017042567
664,0.0137937347866
665,0.0263602076356
666,0.0105446923297
667,0.0106666138086
668,0.0127622670539
669,0.00994128856537
670,0.0131412885654
671,0.0106666138086
672,0.0131412885654
673,0.0282047371482
674,0.00893420308544
675,0.00751357418998
676,0.0129517778096
677,0.00934128856537
678,0.0131412885654
679,0.00751357418998
680,0.0131412885654
681,0.0256456487107
682,0.0103701387592
683,0.0104083512097
684,0.0125877134834
685,0.00936673499488
686,0.0129667349949
687,0.0104083512097
688,0.0129667349949
689,0.0260257156367
690,0.0103446923297
691,0.0102262564717
692,0.0125622670539
693,0.00954128856537
694,0.0129412885654
695,0.0102262564717
696,0.0129412885654
697,0.0258456487107
698,0.0103701387592
699,0.0104083512097
700,0.0127877134834
701,0.00976673499488
702,0.0131667349949
703,0.0104083512097
704,0.0131667349949
705,0.0262462862021
706,0.010159649515
707,0.0107908582646
708,0.0119772242391
709,0.00935624575064
710,0.0123562457506
711,0.0107908582646
712,0.0123562457506
713,0.0279693924113
714,0.0105446923297
715,0.0104666138086
716,0.0125622670539
717,0.00994128856537
718,0.0129412885654
719,0.0104666138086
720,0.0129412885654
721,0.0263952933183
722,0.00954469232968
723,0.00832406343423
724,0.0125622670539
725,0.00895177780961
726,0.0127517778096
727,0.00832406343423
728,0.0127517778096
729,0.02736681296
730,0.00954469232968
731,0.00806821344871
732,0.0127622670539
733,0.00915177780961
734,0.0129517778096
735,0.00806821344871
736,0.0129517778096
737,0.0273893254854
738,0.0105701387592
739,0.00972852987811
740,0.0119877134834
741,0.00916673499488
742,0.0123667349949
743,0.00972852987811
744,0.0123667349949
745,0.0276751744835
746,0.00663909552786
747,0.00729968118143
748,0.0129937347866
749,0.00779373478658
750,0.0129937347866
751,0.00729968118143
752,0.0129937347866
753,0.0301996694318
754,0.0076495847721
755,0.00831017042567
756,0.0141757436724
757,0.00937574367245
758,0.0143652544282
759,0.00831017042567
760,0.0143652544282
761,0.026896152972
762,0.00662860628362
763,0.00614504192271
764,0.0125832455423
765,0.00798324554234
766,0.0125832455423
767,0.00614504192271
768,0.0125832455423
769,0.0318450108981
770,0.01130400227
771,0.0145389706035
772,0.0146005369285
773,0.011167981573
774,0.0156918680047
775,0.0145389706035
776,0.0156918680047
777,0.0284566470258
778,0.00974074702712
779,0.0114677926582
780,0.0126814932773
781,0.0100605147888
782,0.0132046648033
783,0.0114677926582
784,0.0132046648033
785,0.0301668089085
786,0.00984310059689
787,0.0137706802152
788,0.0126164637293
789,0.0094752323653
790,0.0137077948055
791,0.0137706802152
792,0.0137077948055
793,0.0284825190398
794,0.00913025778288
795,0.0131486534955
796,0.0126416271291
797,0.0096605147888
798,0.0131647986551
799,0.0131486534955
800,0.0131647986551
801,0.0279423182621
802,0.00953025778288
803,0.0134948125597
804,0.0126814932773
805,0.0100605147888
806,0.0132046648033
807,0.0134948125597
808,0.0132046648033
809,0.0303059642719
810,0.00965358984113
811,0.0135300496969
812,0.0118269529736
813,0.00868572160954
814,0.0129182840497
815,0.0135300496969
816,0.0129182840497
817,0.0303059642719
818,0.00945358984113
819,0.0135300496969
820,0.0118269529736
821,0.00868572160954
822,0.0129182840497
823,0.0135300496969
824,0.0129182840497
825,0.0282566470258
826,0.00974074702712
827,0.0114677926582
828,0.0124814932773
829,0.0098605147888
830,0.0130046648033
831,0.0114677926582
832,0.0130046648033
833,0.0285788283892
834,0.00984140482179
835,0.0132700352487
836,0.01300993855
837,0.00986870718592
838,0.0136864349383
839,0.0132700352487
840,0.0136864349383
841,0.0315199335644
842,0.00958664930665
843,0.0083779028729
844,0.0135442759397
845,0.0101337866955
846,0.0139232974512
847,0.0083779028729
848,0.0139232974512
849,0.0279582656757
850,0.00974469232968
851,0.00884723496022
852,0.0127337866955
853,0.00972329745124
854,0.013112808207
855,0.00884723496022
856,0.013112808207
857,0.0320501142863
858,0.0105144915143
859,0.0142911540598
860,0.013821515417
861,0.0103889600615
862,0.0149128464931
863,0.0142911540598
864,0.0149128464931
865,0.0275632967505
866,0.00913025778288
867,0.0132514608681
868,0.0122814932773
869,0.0096605147888
870,0.0128046648033
871,0.0132514608681
872,0.0128046648033
873,0.0305669785692
874,0.00892796093576
875,0.0129533751773
876,0.013019397208
877,0.00985821794168
878,0.013542568734
879,0.0129533751773
880,0.013542568734
881,0.0279788362411
882,0.0107446923297
883,0.00998679247705
884,0.0125622670539
885,0.00974128856537
886,0.0129412885654
887,0.00998679247705
888,0.0129412885654
889,0.0298459896848
890,0.0093401459551
891,0.0132285904324
892,0.0126004947201
893,0.0094592633561
894,0.0133851760716
895,0.0132285904324
896,0.0133851760716
897,0.0196324871494
898,0.00950301424466
899,0.0270522873689
900,0.0151939183017
901,0.013441216451
902,0.0164311307836
903,0.0270522873689
904,0.0164311307836
905,0.0289477764314
906,0.00683909552786
907,0.00829968118143
908,0.0127652544282
909,0.00875476518396
910,0.0131442759397
911,0.00829968118143
912,0.0131442759397
913,0.0284047371482
914,0.00854469232968
915,0.00732406343423
916,0.0129622670539
917,0.00915177780961
918,0.0131517778096
919,0.00732406343423
920,0.0131517778096
921,0.0297162121976
922,0.0098142185922
923,0.0142266955454
924,0.0119734891773
925,0.00883225781324
926,0.0130648202534
927,0.0142266955454
928,0.0130648202534
929,0.0369443087611
930,0.0157901561583
931,0.0384067811381
932,0.0280419088467
933,0.0257398515125
934,0.0300210608286
935,0.0384067811381
936,0.0302105715843
937,0.0421003874099
938,0.0166454537562
939,0.0375491755022
940,0.0289830672132
941,0.0273881993405
942,0.0311083782593
943,0.0375491755022
944,0.031297889015
945,0.0366661270397
946,0.0149858840621
947,0.0334572218106
948,0.0250555824865
949,0.0237256472342
950,0.0268875254378
951,0.0334572218106
952,0.0270770361935
953,0.0300714362364
954,0.0113323212075
955,0.0101189724601
956,0.0128717093885
957,0.0100507309
958,0.0139630404646
959,0.0101189724601
960,0.0139630404646
961,0.024496152972
962,0.00954469232968
963,0.00672406343423
964,0.0121622670539
965,0.00836226705385
966,0.0121622670539
967,0.00672406343423
968,0.0121622670539
969,0.0309476636428
970,0.0115144915143
971,0.0119568052146
972,0.0138329012067
973,0.0107604797031
974,0.0149242322829
975,0.0119568052146
976,0.0149242322829
977,0.0284825190398
978,0.00933025778288
979,0.0131053018039
980,0.0128416271291
981,0.0098605147888
982,0.0133647986551
983,0.0131053018039
984,0.0133647986551
985,0.0274671362701
986,0.00973025778288
987,0.0117875835341
988,0.0122814932773
989,0.0096605147888
990,0.0128046648033
991,0.0117875835341
992,0.0128046648033
993,0.0293162121976
994,0.00962470783644
995,0.0140371847896
996,0.0117839784215
997,0.00864274705748
998,0.0128753094977
999,0.0140371847896
1000,0.0128753094977
1001,0.0203469487093
1002,0.0120820992955
1003,0.0279580412283
1004,0.0178358088674
1005,0.0151030400907
1006,0.0190730213493
1007,0.0279580412283
1008,0.0190730213493
1009,0.0212652324846
1010,0.00603576340527
1011,0.0095146196044
1012,0.0116147132751
1013,0.0070252025193
1014,0.0118147132751
1015,0.0095146196044
1016,0.0118147132751
1017,0.0240562145269
1018,0.0109578107133
1019,0.0287928410836
1020,0.0212524067825
1021,0.0174637880203
1022,0.0224896192644
1023,0.0287928410836
1024,0.0224896192644
1025,0.0215160860461
1026,0.00644625264951
1027,0.00852510884864
1028,0.0114042240308
1029,0.00701471327506
1030,0.0116042240308
1031,0.00852510884864
1032,0.0116042240308
1033,0.0395282435311
1034,0.0161133257256
1035,0.0346132367002
1036,0.0275491591821
1037,0.0244468127237
1038,0.0291474020613
1039,0.0346132367002
1040,0.0291474020613
1041,0.0326629728477
1042,0.00862860628362
1043,0.00858839211714
1044,0.0137262848256
1045,0.0101157955813
1046,0.0141053063371
1047,0.00858839211714
1048,0.0141053063371
1049,0.0284671362701
1050,0.0101446923297
1051,0.0100491095224
1052,0.0123064170683
1053,0.00948543857985
1054,0.0128295885943
1055,0.0100491095224
1056,0.0128295885943
1057,0.0247351667111
1058,0.00933420308544
1059,0.0104532244526
1060,0.0146585656249
1061,0.0105019173164
1062,0.0146585656249
1063,0.0104532244526
1064,0.0146585656249
1065,0.0274152263924
1066,0.00954469232968
1067,0.00806821344871
1068,0.0125622670539
1069,0.00935177780961
1070,0.0127517778096
1071,0.00806821344871
1072,0.0127517778096
1073,0.0298640182621
1074,0.0105446923297
1075,0.00954643514018
1076,0.0131337866955
1077,0.010312808207
1078,0.013512808207
1079,0.00954643514018
1080,0.013512808207
1081,0.0221475537788
1082,0.00684625264951
1083,0.00675657658136
1084,0.0110356917635
1085,0.00663569176354
1086,0.0112356917635
1087,0.00675657658136
1088,0.0112356917635
1089,0.0203670441226
1090,0.0126644529296
1091,0.0259823518394
1092,0.0162508008924
1093,0.0135180321158
1094,0.0174880133743
1095,0.0259823518394
1096,0.0174880133743
1097,0.0313768942812
1098,0.00763909552786
1099,0.00889968118143
1100,0.0133652544282
1101,0.00935476518396
1102,0.0137442759397
1103,0.00889968118143
1104,0.0137442759397
1105,0.0240513386127
1106,0.0108860122575
1107,0.028783998883
1108,0.0190184937502
1109,0.0164614143624
1110,0.0200756393061
1111,0.028783998883
1112,0.0200756393061
1113,0.0232662255529
1114,0.00993420308544
1115,0.00885322445257
1116,0.0129019173164
1117,0.00890191731644
1118,0.0129019173164
1119,0.00885322445257
1120,0.0129019173164
1121,0.037232640824
1122,0.01347716332
1123,0.0349370498524
1124,0.0280877921262
1125,0.0243708984498
1126,0.0295250046081
1127,0.0349370498524
1128,0.0295250046081
1129,0.0367444741568
1130,0.0127649419361
1131,0.0342529529065
1132,0.0264563723309
1133,0.0233591292607
1134,0.0282881989567
1135,0.0342529529065
1136,0.0282881989567
1137,0.0324031996012
1138,0.0121209381885
1139,0.0325397900779
1140,0.0247336772439
1141,0.0215085486916
1142,0.0263752718148
1143,0.0325397900779
1144,0.0263752718148
1145,0.0251429301221
1146,0.0109997676903
1147,0.0347503331195
1148,0.0224092202922
1149,0.0190310907743
1150,0.0238707433852
1151,0.0347503331195
1152,0.0238707433852
1153,0.0271582656757
1154,0.0107446923297
1155,0.0100262564717
1156,0.0131337866955
1157,0.010312808207
1158,0.0137023189628
1159,0.0100262564717
1160,0.0137023189628
1161,0.0301216145504
1162,0.0124749096337
1163,0.0342190956301
1164,0.0237551800231
1165,0.0218309585307
1166,0.0253923925049
1167,0.0342190956301
1168,0.0253923925049
1169,0.0317199335644
1170,0.00998664930665
1171,0.00930247409769
1172,0.0142884259542
1173,0.0112674474657
1174,0.0148569582215
1175,0.00930247409769
1176,0.0148569582215
1177,0.0315304228087
1178,0.00918664930665
1179,0.00839888136138
1180,0.0135442759397
1181,0.0101337866955
1182,0.0139232974512
1183,0.00839888136138
1184,0.0139232974512
1185,0.0288047371482
1186,0.00683909552786
1187,0.00869968118143
1188,0.0131652544282
1189,0.00895476518396
1190,0.0135442759397
1191,0.00869968118143
1192,0.0135442759397
1193,0.0309104897346
1194,0.010481407564
1195,0.0101254601387
1196,0.0138146519443
1197,0.0111936734558
1198,0.0141936734558
1199,0.0101254601387
1200,0.0141936734558
1201,0.0236347578202
1202,0.00951322459696
1203,0.00965322445257
1204,0.0130914280722
1205,0.0090914280722
1206,0.0130914280722
1207,0.00965322445257
1208,0.0130914280722
1209,0.0617628865508
1210,0.0296816832351
1211,0.0488514609944
1212,0.0414262880092
1213,0.0354820911659
1214,0.0442196168193
1215,0.0488514609944
1216,0.0442196168193
1217,0.0531858361767
1218,0.0275653420472
1219,0.0522468257847
1220,0.0382629110511
1221,0.0327100645423
1222,0.0401769059414
1223,0.0522468257847
1224,0.0401769059414
1225,0.0725907928069
1226,0.0421765834662
1227,0.0620651669571
1228,0.044962483478
1229,0.0432500543953
1230,0.0503722234172
1231,0.0620651669571
1232,0.0503722234172
1233,0.0307121333974
1234,0.0127448826349
1235,0.022542667342
1236,0.0191630639098
1237,0.0142971089856
1238,0.0195630639098
1239,0.022542667342
1240,0.0195630639098
1241,0.0301436011301
1242,0.0119868396118
1243,0.0202235276386
1244,0.0187735531541
1245,0.0143075982298
1246,0.0191735531541
1247,0.0202235276386
1248,0.0191735531541
1249,0.0301436011301
1250,0.0121868396118
1251,0.0202025491502
1252,0.0187735531541
1253,0.0143075982298
1254,0.0189735531541
1255,0.0202025491502
1256,0.0189735531541
1257,0.0305436011301
1258,0.0117868396118
1259,0.0204235276386
1260,0.0191735531541
1261,0.0147075982298
1262,0.0195735531541
1263,0.0204235276386
1264,0.0195735531541
1265,0.0331681454271
1266,0.0120323623973
1267,0.0217422508633
1268,0.0197980974511
1269,0.0151426317711
1270,0.0203876082069
1271,0.0217422508633
1272,0.0203876082069
1273,0.029723668056
1274,0.0129343933906
1275,0.0214263570254
1276,0.0193630639098
1277,0.0142971089856
1278,0.0195630639098
1279,0.0214263570254
1280,0.0195630639098
1281,0.036978797551
1282,0.0183080977019
1283,0.0249761611366
1284,0.0240975278654
1285,0.0191926033386
1286,0.0245772324702
1287,0.0249761611366
1288,0.0245772324702
1289,0.0303436011301
1290,0.0119868396118
1291,0.0196130383944
1292,0.0185735531541
1293,0.0139075982298
1294,0.0187735531541
1295,0.0196130383944
1296,0.0187735531541
1297,0.0367736676669
1298,0.0192633776211
1299,0.0227752726598
1300,0.0242710696519
1301,0.0189946254834
1302,0.0246710696519
1303,0.0227752726598
1304,0.0246710696519
1305,0.0391631784226
1306,0.0208423991326
1307,0.0232962271086
1308,0.0258396019191
1309,0.0203631577506
1310,0.0260396019191
1311,0.0232962271086
1312,0.0260396019191
1313,0.0308722672492
1314,0.0135448826349
1315,0.0218339913335
1316,0.0191630639098
1317,0.0140971089856
1318,0.0193630639098
1319,0.0218339913335
1320,0.0193630639098
1321,0.059009395613
1322,0.0297721549498
1323,0.0519965376318
1324,0.0408979731693
1325,0.0381402846331
1326,0.0444740807632
1327,0.0519965376318
1328,0.0444740807632
1329,0.0336040848846
1330,0.0191558389601
1331,0.0325053961282
1332,0.0241206043292
1333,0.0219695211173
1334,0.0262197365628
1335,0.0325053961282
1336,0.0262197365628
1337,0.033252059381
1338,0.0117129442287
1339,0.0222145226724
1340,0.0197971688211
1341,0.0153312138969
1342,0.0207971688211
1343,0.0222145226724
1344,0.0207971688211
1345,0.0357736676669
1346,0.0186633776211
1347,0.0226661365469
1348,0.0237768907242
1349,0.0185841362391
1350,0.0239768907242
1351,0.0226661365469
1352,0.0239768907242
1353,0.0705575542027
1354,0.0382084044911
1355,0.0575617431515
1356,0.0436096339336
1357,0.0427025234424
1358,0.0496163864984
1359,0.0575617431515
1360,0.0496163864984
1361,0.0667537977287
1362,0.033836011954
1363,0.0518816302542
1364,0.0426069136673
1365,0.0387851792651
1366,0.0462728444253
1367,0.0518816302542
1368,0.0462728444253
1369,0.0554939135239
